Year,Gender,Cohort,State,drivers_sum
2012,Female,20-24,Minnesota,113361
2012,Female,20-24,Mississippi,86584
2012,Female,20-24,Missouri,183084
2012,Female,20-24,Montana,28970
2012,Female,20-24,Nebraska,59741
2012,Female,20-24,Nevada,64832
2012,Female,20-24,New Hampshire,44046
2012,Female,20-24,New Jersey,251968
2012,Female,20-24,New Mexico,58589
2012,Female,20-24,New York,396226
2012,Female,20-24,North Carolina,280983
2012,Female,20-24,North Dakota,22774
2012,Female,20-24,Ohio,337125
2012,Female,20-24,Oklahoma,112484
2012,Female,20-24,Oregon,100929
2012,Female,20-24,Pennsylvania,340642
2012,Female,20-24,Rhode Island,30819
2012,Female,20-24,South Carolina,142649
2012,Female,20-24,South Dakota,24519
2012,Female,20-24,Tennessee,187361
2012,Female,20-24,Texas,673507
2012,Female,20-24,Utah,94180
2012,Female,20-24,Vermont,20220
2012,Female,20-24,Virginia,230112
2012,Female,20-24,Washington,205790
2012,Female,20-24,West Virginia,32804
2012,Female,20-24,Wisconsin,168347
2012,Female,20-24,Wyoming,17135
2012,Female,25-29,Alabama,167520
2012,Female,25-29,Alaska,27872
2012,Female,25-29,Arizona,209228
2012,Female,25-29,Arkansas,102144
2012,Female,25-29,California,1137686
2012,Female,25-29,Colorado,171384
2012,Female,25-29,Connecticut,98513
2012,Female,25-29,Delaware,32118
2012,Female,25-29,District of Columbia,30050
2012,Female,25-29,Florida,559312
2012,Female,25-29,Georgia,301970
2012,Female,25-29,Hawaii,40109
2012,Female,25-29,Idaho,46780
2012,Female,25-29,Illinois,361968
2012,Female,25-29,Indiana,221026
2012,Female,25-29,Iowa,92204
2012,Female,25-29,Kansas,91239
2012,Female,25-29,Kentucky,124413
2012,Female,25-29,Louisiana,141606
2012,Female,25-29,Maine,38415
2012,Female,25-29,Maryland,185324
2012,Female,25-29,Massachusetts,212400
2012,Female,25-29,Michigan,276287
2012,Female,25-29,Minnesota,119369
2012,Female,25-29,Mississippi,83911
2012,Female,25-29,Missouri,194622
2012,Female,25-29,Montana,32199
2012,Female,25-29,Nebraska,63717
2012,Female,25-29,Nevada,74789
2012,Female,25-29,New Hampshire,41071
2012,Female,25-29,New Jersey,245580
2012,Female,25-29,New Mexico,65746
2012,Female,25-29,New York,458185
2012,Female,25-29,North Carolina,296075
2012,Female,25-29,North Dakota,23910
2012,Female,25-29,Ohio,319048
2012,Female,25-29,Oklahoma,114874
2012,Female,25-29,Oregon,116543
2012,Female,25-29,Pennsylvania,352582
2012,Female,25-29,Rhode Island,31966
2012,Female,25-29,South Carolina,142376
2012,Female,25-29,South Dakota,25430
2012,Female,25-29,Tennessee,193091
2012,Female,25-29,Texas,713801
2012,Female,25-29,Utah,96015
2012,Female,25-29,Vermont,22504
2012,Female,25-29,Virginia,250344
2012,Female,25-29,Washington,236166
2012,Female,25-29,West Virginia,38152
2012,Female,25-29,Wisconsin,174022
2012,Female,25-29,Wyoming,18768
2012,Female,30-34,Alabama,161290
2012,Female,30-34,Alaska,26020
2012,Female,30-34,Arizona,220448
2012,Female,30-34,Arkansas,100973
2012,Female,30-34,California,1112295
2012,Female,30-34,Colorado,176486
2012,Female,30-34,Connecticut,95503
2012,Female,30-34,Delaware,31336
2012,Female,30-34,District of Columbia,35707
2012,Female,30-34,Florida,547178
2012,Female,30-34,Georgia,314357
2012,Female,30-34,Hawaii,40132
2012,Female,30-34,Idaho,48430
2012,Female,30-34,Illinois,366165
2012,Female,30-34,Indiana,245199
2012,Female,30-34,Iowa,89138
2012,Female,30-34,Kansas,85717
2012,Female,30-34,Kentucky,130395
2012,Female,30-34,Louisiana,136237
2012,Female,30-34,Maine,36850
2012,Female,30-34,Maryland,188122
2012,Female,30-34,Massachusetts,205538
2012,Female,30-34,Michigan,275970
2012,Female,30-34,Minnesota,129957
2012,Female,30-34,Mississippi,85697
2012,Female,30-34,Missouri,188060
2012,Female,30-34,Montana,30286
2012,Female,30-34,Nebraska,60314
2012,Female,30-34,Nevada,78088
2012,Female,30-34,New Hampshire,38455
2012,Female,30-34,New Jersey,248902
2012,Female,30-34,New Mexico,66236
2012,Female,30-34,New York,463460
2012,Female,30-34,North Carolina,300651
2012,Female,30-34,North Dakota,20493
2012,Female,30-34,Ohio,322671
2012,Female,30-34,Oklahoma,108414
2012,Female,30-34,Oregon,126312
2012,Female,30-34,Pennsylvania,345988
2012,Female,30-34,Rhode Island,31107
2012,Female,30-34,South Carolina,137746
2012,Female,30-34,South Dakota,24754
2012,Female,30-34,Tennessee,194753
2012,Female,30-34,Texas,722177
2012,Female,30-34,Utah,99623
2012,Female,30-34,Vermont,21437
2012,Female,30-34,Virginia,250526
2012,Female,30-34,Washington,239640
2012,Female,30-34,West Virginia,44172
2012,Female,30-34,Wisconsin,174931
2012,Female,30-34,Wyoming,18027
2012,Female,35-39,Alabama,152526
2012,Female,35-39,Alaska,21946
2012,Female,35-39,Arizona,210010
2012,Female,35-39,Arkansas,92802
2012,Female,35-39,California,1048535
2012,Female,35-39,Colorado,159068
2012,Female,35-39,Connecticut,94554
2012,Female,35-39,Delaware,28125
2012,Female,35-39,District of Columbia,25320
2012,Female,35-39,Florida,535027
2012,Female,35-39,Georgia,311993
2012,Female,35-39,Hawaii,37750
2012,Female,35-39,Idaho,44084
2012,Female,35-39,Illinois,343617
2012,Female,35-39,Indiana,241342
2012,Female,35-39,Iowa,78873
2012,Female,35-39,Kansas,76066
2012,Female,35-39,Kentucky,125968
2012,Female,35-39,Louisiana,120427
2012,Female,35-39,Maine,35713
2012,Female,35-39,Maryland,176077
2012,Female,35-39,Massachusetts,189612
2012,Female,35-39,Michigan,267105
2012,Female,35-39,Minnesota,120814
2012,Female,35-39,Mississippi,81937
2012,Female,35-39,Missouri,168999
2012,Female,35-39,Montana,26687
2012,Female,35-39,Nebraska,51973
2012,Female,35-39,Nevada,74317
2012,Female,35-39,New Hampshire,38885
2012,Female,35-39,New Jersey,250622
2012,Female,35-39,New Mexico,60502
2012,Female,35-39,New York,448948
2012,Female,35-39,North Carolina,298416
2012,Female,35-39,North Dakota,17219
2012,Female,35-39,Ohio,307516
2012,Female,35-39,Oklahoma,97303
2012,Female,35-39,Oregon,115719
2012,Female,35-39,Pennsylvania,328702
2012,Female,35-39,Rhode Island,28700
2012,Female,35-39,South Carolina,131369
2012,Female,35-39,South Dakota,21412
2012,Female,35-39,Tennessee,189235
2012,Female,35-39,Texas,700363
2012,Female,35-39,Utah,85234
2012,Female,35-39,Vermont,19049
2012,Female,35-39,Virginia,237634
2012,Female,35-39,Washington,219582
2012,Female,35-39,West Virginia,46171
2012,Female,35-39,Wisconsin,158833
2012,Female,35-39,Wyoming,15431
2012,Female,40-44,Alabama,163808
2012,Female,40-44,Alaska,22086
2012,Female,40-44,Arizona,217155
2012,Female,40-44,Arkansas,96005
2012,Female,40-44,California,1130345
2012,Female,40-44,Colorado,168121
2012,Female,40-44,Connecticut,116425
2012,Female,40-44,Delaware,31489
2012,Female,40-44,District of Columbia,19503
2012,Female,40-44,Florida,604130
2012,Female,40-44,Georgia,343252
2012,Female,40-44,Hawaii,40291
2012,Female,40-44,Idaho,44922
2012,Female,40-44,Illinois,371535
2012,Female,40-44,Indiana,250730
2012,Female,40-44,Iowa,85673
2012,Female,40-44,Kansas,78872
2012,Female,40-44,Kentucky,137518
2012,Female,40-44,Louisiana,128294
2012,Female,40-44,Maine,42407
2012,Female,40-44,Maryland,199766
2012,Female,40-44,Massachusetts,214794
2012,Female,40-44,Michigan,306318
2012,Female,40-44,Minnesota,137919
2012,Female,40-44,Mississippi,88054
2012,Female,40-44,Missouri,181315
2012,Female,40-44,Montana,27945
2012,Female,40-44,Nebraska,53234
2012,Female,40-44,Nevada,80316
2012,Female,40-44,New Hampshire,48356
2012,Female,40-44,New Jersey,285083
2012,Female,40-44,New Mexico,61577
2012,Female,40-44,New York,512647
2012,Female,40-44,North Carolina,330393
2012,Female,40-44,North Dakota,17538
2012,Female,40-44,Ohio,350648
2012,Female,40-44,Oklahoma,102594
2012,Female,40-44,Oregon,116828
2012,Female,40-44,Pennsylvania,382237
2012,Female,40-44,Rhode Island,33224
2012,Female,40-44,South Carolina,145134
2012,Female,40-44,South Dakota,21550
2012,Female,40-44,Tennessee,209121
2012,Female,40-44,Texas,733646
2012,Female,40-44,Utah,73573
2012,Female,40-44,Vermont,21651
2012,Female,40-44,Virginia,265989
2012,Female,40-44,Washington,229920
2012,Female,40-44,West Virginia,51832
2012,Female,40-44,Wisconsin,177222
2012,Female,40-44,Wyoming,15483
2012,Female,45-49,Alabama,165686
2012,Female,45-49,Alaska,22173
2012,Female,45-49,Arizona,213386
2012,Female,45-49,Arkansas,97410
2012,Female,45-49,California,1150506
2012,Female,45-49,Colorado,165637
2012,Female,45-49,Connecticut,131247
2012,Female,45-49,Delaware,33636
2012,Female,45-49,District of Columbia,15228
2012,Female,45-49,Florida,644123
2012,Female,45-49,Georgia,340717
2012,Female,45-49,Hawaii,41679
2012,Female,45-49,Idaho,44522
2012,Female,45-49,Illinois,385389
2012,Female,45-49,Indiana,255283
2012,Female,45-49,Iowa,93575
2012,Female,45-49,Kansas,82451
2012,Female,45-49,Kentucky,144227
2012,Female,45-49,Louisiana,137219
2012,Female,45-49,Maine,47602
2012,Female,45-49,Maryland,215165
2012,Female,45-49,Massachusetts,234548
2012,Female,45-49,Michigan,326763
2012,Female,45-49,Minnesota,151234
2012,Female,45-49,Mississippi,89726
2012,Female,45-49,Missouri,194222
2012,Female,45-49,Montana,30326
2012,Female,45-49,Nebraska,55258
2012,Female,45-49,Nevada,78724
2012,Female,45-49,New Hampshire,55381
2012,Female,45-49,New Jersey,310460
2012,Female,45-49,New Mexico,64463
2012,Female,45-49,New York,553828
2012,Female,45-49,North Carolina,328531
2012,Female,45-49,North Dakota,19640
2012,Female,45-49,Ohio,373288
2012,Female,45-49,Oklahoma,107368
2012,Female,45-49,Oregon,113367
2012,Female,45-49,Pennsylvania,418633
2012,Female,45-49,Rhode Island,36984
2012,Female,45-49,South Carolina,147301
2012,Female,45-49,South Dakota,23265
2012,Female,45-49,Tennessee,216242
2012,Female,45-49,Texas,718912
2012,Female,45-49,Utah,66948
2012,Female,45-49,Vermont,24045
2012,Female,45-49,Virginia,283115
2012,Female,45-49,Washington,226784
2012,Female,45-49,West Virginia,54943
2012,Female,45-49,Wisconsin,196084
2012,Female,45-49,Wyoming,16013
2012,Female,50-54,Alabama,176870
2012,Female,50-54,Alaska,25028
2012,Female,50-54,Arizona,223043
2012,Female,50-54,Arkansas,104940
2012,Female,50-54,California,1172786
2012,Female,50-54,Colorado,184696
2012,Female,50-54,Connecticut,134114
2012,Female,50-54,Delaware,34420
2012,Female,50-54,District of Columbia,14169
2012,Female,50-54,Florida,677025
2012,Female,50-54,Georgia,332570
2012,Female,50-54,Hawaii,42821
2012,Female,50-54,Idaho,50295
2012,Female,50-54,Illinois,413873
2012,Female,50-54,Indiana,272546
2012,Female,50-54,Iowa,105814
2012,Female,50-54,Kansas,96093
2012,Female,50-54,Kentucky,152492
2012,Female,50-54,Louisiana,147718
2012,Female,50-54,Maine,53328
2012,Female,50-54,Maryland,214937
2012,Female,50-54,Massachusetts,239698
2012,Female,50-54,Michigan,355679
2012,Female,50-54,Minnesota,175799
2012,Female,50-54,Mississippi,97597
2012,Female,50-54,Missouri,204591
2012,Female,50-54,Montana,37397
2012,Female,50-54,Nebraska,63493
2012,Female,50-54,Nevada,79076
2012,Female,50-54,New Hampshire,57899
2012,Female,50-54,New Jersey,317742
2012,Female,50-54,New Mexico,72316
2012,Female,50-54,New York,557951
2012,Female,50-54,North Carolina,332482
2012,Female,50-54,North Dakota,23402
2012,Female,50-54,Ohio,410998
2012,Female,50-54,Oklahoma,121048
2012,Female,50-54,Oregon,127873
2012,Female,50-54,Pennsylvania,451695
2012,Female,50-54,Rhode Island,39570
2012,Female,50-54,South Carolina,149042
2012,Female,50-54,South Dakota,28130
2012,Female,50-54,Tennessee,224383
2012,Female,50-54,Texas,744641
2012,Female,50-54,Utah,71038
2012,Female,50-54,Vermont,27062
2012,Female,50-54,Virginia,287653
2012,Female,50-54,Washington,241676
2012,Female,50-54,West Virginia,61807
2012,Female,50-54,Wisconsin,208033
2012,Female,50-54,Wyoming,20086
2012,Female,55-59,Alabama,169184
2012,Female,55-59,Alaska,23978
2012,Female,55-59,Arizona,209135
2012,Female,55-59,Arkansas,101853
2012,Female,55-59,California,1063293
2012,Female,55-59,Colorado,174788
2012,Female,55-59,Connecticut,119497
2012,Female,55-59,Delaware,31729
2012,Female,55-59,District of Columbia,13855
2012,Female,55-59,Florida,633295
2012,Female,55-59,Georgia,297172
2012,Female,55-59,Hawaii,42093
2012,Female,55-59,Idaho,49160
2012,Female,55-59,Illinois,385146
2012,Female,55-59,Indiana,252689
2012,Female,55-59,Iowa,100596
2012,Female,55-59,Kansas,92390
2012,Female,55-59,Kentucky,142930
2012,Female,55-59,Louisiana,139380
2012,Female,55-59,Maine,51915
2012,Female,55-59,Maryland,191023
2012,Female,55-59,Massachusetts,219266
2012,Female,55-59,Michigan,343270
2012,Female,55-59,Minnesota,162833
2012,Female,55-59,Mississippi,93416
2012,Female,55-59,Missouri,198083
2012,Female,55-59,Montana,38539
2012,Female,55-59,Nebraska,59905
2012,Female,55-59,Nevada,75408
2012,Female,55-59,New Hampshire,50544
2012,Female,55-59,New Jersey,285792
2012,Female,55-59,New Mexico,70514
2012,Female,55-59,New York,498852
2012,Female,55-59,North Carolina,308740
2012,Female,55-59,North Dakota,22541
2012,Female,55-59,Ohio,389878
2012,Female,55-59,Oklahoma,115569
2012,Female,55-59,Oregon,134253
2012,Female,55-59,Pennsylvania,429471
2012,Female,55-59,Rhode Island,37199
2012,Female,55-59,South Carolina,140545
2012,Female,55-59,South Dakota,27415
2012,Female,55-59,Tennessee,214025
2012,Female,55-59,Texas,679454
2012,Female,55-59,Utah,65953
2012,Female,55-59,Vermont,25927
2012,Female,55-59,Virginia,261213
2012,Female,55-59,Washington,232342
2012,Female,55-59,West Virginia,62684
2012,Female,55-59,Wisconsin,189554
2012,Female,55-59,Wyoming,20426
2012,Female,60-64,Alabama,148775
2012,Female,60-64,Alaska,18283
2012,Female,60-64,Arizona,189996
2012,Female,60-64,Arkansas,91532
2012,Female,60-64,California,878252
2012,Female,60-64,Colorado,149147
2012,Female,60-64,Connecticut,97493
2012,Female,60-64,Delaware,28628
2012,Female,60-64,District of Columbia,13362
2012,Female,60-64,Florida,574745
2012,Female,60-64,Georgia,257414
2012,Female,60-64,Hawaii,37148
2012,Female,60-64,Idaho,43806
2012,Female,60-64,Illinois,324662
2012,Female,60-64,Indiana,215693
2012,Female,60-64,Iowa,87353
2012,Female,60-64,Kansas,77522
2012,Female,60-64,Kentucky,125345
2012,Female,60-64,Louisiana,117522
2012,Female,60-64,Maine,46152
2012,Female,60-64,Maryland,159481
2012,Female,60-64,Massachusetts,186415
2012,Female,60-64,Michigan,293506
2012,Female,60-64,Minnesota,137983
2012,Female,60-64,Mississippi,80764
2012,Female,60-64,Missouri,170963
2012,Female,60-64,Montana,33479
2012,Female,60-64,Nebraska,53085
2012,Female,60-64,Nevada,68581
2012,Female,60-64,New Hampshire,43684
2012,Female,60-64,New Jersey,236642
2012,Female,60-64,New Mexico,62858
2012,Female,60-64,New York,437008
2012,Female,60-64,North Carolina,271164
2012,Female,60-64,North Dakota,18093
2012,Female,60-64,Ohio,337422
2012,Female,60-64,Oklahoma,100675
2012,Female,60-64,Oregon,124678
2012,Female,60-64,Pennsylvania,367831
2012,Female,60-64,Rhode Island,30558
2012,Female,60-64,South Carolina,130339
2012,Female,60-64,South Dakota,24575
2012,Female,60-64,Tennessee,189594
2012,Female,60-64,Texas,561433
2012,Female,60-64,Utah,54609
2012,Female,60-64,Vermont,22760
2012,Female,60-64,Virginia,221947
2012,Female,60-64,Washington,199451
2012,Female,60-64,West Virginia,58531
2012,Female,60-64,Wisconsin,161319
2012,Female,60-64,Wyoming,17140
2012,Female,65-69,Alabama,122555
2012,Female,65-69,Alaska,11891
2012,Female,65-69,Arizona,138084
2012,Female,65-69,Arkansas,78868
2012,Female,65-69,California,653554
2012,Female,65-69,Colorado,111124
2012,Female,65-69,Connecticut,78984
2012,Female,65-69,Delaware,24307
2012,Female,65-69,District of Columbia,10952
2012,Female,65-69,Florida,504128
2012,Female,65-69,Georgia,194356
2012,Female,65-69,Hawaii,27076
2012,Female,65-69,Idaho,34896
2012,Female,65-69,Illinois,247713
2012,Female,65-69,Indiana,170095
2012,Female,65-69,Iowa,66280
2012,Female,65-69,Kansas,59495
2012,Female,65-69,Kentucky,96483
2012,Female,65-69,Louisiana,89673
2012,Female,65-69,Maine,36256
2012,Female,65-69,Maryland,120572
2012,Female,65-69,Massachusetts,146918
2012,Female,65-69,Michigan,226766
2012,Female,65-69,Minnesota,105443
2012,Female,65-69,Mississippi,64746
2012,Female,65-69,Missouri,137063
2012,Female,65-69,Montana,25216
2012,Female,65-69,Nebraska,38986
2012,Female,65-69,Nevada,56606
2012,Female,65-69,New Hampshire,31104
2012,Female,65-69,New Jersey,189752
2012,Female,65-69,New Mexico,48401
2012,Female,65-69,New York,327708
2012,Female,65-69,North Carolina,216838
2012,Female,65-69,North Dakota,13567
2012,Female,65-69,Ohio,253957
2012,Female,65-69,Oklahoma,82342
2012,Female,65-69,Oregon,98113
2012,Female,65-69,Pennsylvania,289474
2012,Female,65-69,Rhode Island,24307
2012,Female,65-69,South Carolina,111560
2012,Female,65-69,South Dakota,18924
2012,Female,65-69,Tennessee,151709
2012,Female,65-69,Texas,428663
2012,Female,65-69,Utah,42014
2012,Female,65-69,Vermont,17371
2012,Female,65-69,Virginia,171905
2012,Female,65-69,Washington,151514
2012,Female,65-69,West Virginia,41407
2012,Female,65-69,Wisconsin,113518
2012,Female,65-69,Wyoming,12674
2012,Female,70-74,Alabama,92450
2012,Female,70-74,Alaska,6885
2012,Female,70-74,Arizona,97230
2012,Female,70-74,Arkansas,59989
2012,Female,70-74,California,425638
2012,Female,70-74,Colorado,59581
2012,Female,70-74,Connecticut,52531
2012,Female,70-74,Delaware,17266
2012,Female,70-74,District of Columbia,7284
2012,Female,70-74,Florida,379535
2012,Female,70-74,Georgia,129532
2012,Female,70-74,Hawaii,17265
2012,Female,70-74,Idaho,24382
2012,Female,70-74,Illinois,179997
2012,Female,70-74,Indiana,130906
2012,Female,70-74,Iowa,50674
2012,Female,70-74,Kansas,43117
2012,Female,70-74,Kentucky,69221
2012,Female,70-74,Louisiana,63363
2012,Female,70-74,Maine,20261
2012,Female,70-74,Maryland,79238
2012,Female,70-74,Massachusetts,98656
2012,Female,70-74,Michigan,162367
2012,Female,70-74,Minnesota,77684
2012,Female,70-74,Mississippi,47633
2012,Female,70-74,Missouri,100313
2012,Female,70-74,Montana,18106
2012,Female,70-74,Nebraska,29016
2012,Female,70-74,Nevada,38048
2012,Female,70-74,New Hampshire,21120
2012,Female,70-74,New Jersey,130585
2012,Female,70-74,New Mexico,33248
2012,Female,70-74,New York,228701
2012,Female,70-74,North Carolina,149316
2012,Female,70-74,North Dakota,10110
2012,Female,70-74,Ohio,188566
2012,Female,70-74,Oklahoma,61487
2012,Female,70-74,Oregon,66686
2012,Female,70-74,Pennsylvania,209297
2012,Female,70-74,Rhode Island,16640
2012,Female,70-74,South Carolina,75247
2012,Female,70-74,South Dakota,14078
2012,Female,70-74,Tennessee,108510
2012,Female,70-74,Texas,291587
2012,Female,70-74,Utah,29459
2012,Female,70-74,Vermont,11594
2012,Female,70-74,Virginia,116023
2012,Female,70-74,Washington,95939
2012,Female,70-74,West Virginia,30958
2012,Female,70-74,Wisconsin,81116
2012,Female,70-74,Wyoming,8957
2012,Female,75-79,Alabama,70002
2012,Female,75-79,Alaska,3207
2012,Female,75-79,Arizona,66659
2012,Female,75-79,Arkansas,43133
2012,Female,75-79,California,289007
2012,Female,75-79,Colorado,43789
2012,Female,75-79,Connecticut,39751
2012,Female,75-79,Delaware,12219
2012,Female,75-79,District of Columbia,4714
2012,Female,75-79,Florida,270749
2012,Female,75-79,Georgia,89402
2012,Female,75-79,Hawaii,11638
2012,Female,75-79,Idaho,16227
2012,Female,75-79,Illinois,120449
2012,Female,75-79,Indiana,100571
2012,Female,75-79,Iowa,38904
2012,Female,75-79,Kansas,33107
2012,Female,75-79,Kentucky,48229
2012,Female,75-79,Louisiana,44341
2012,Female,75-79,Maine,15916
2012,Female,75-79,Maryland,54823
2012,Female,75-79,Massachusetts,70520
2012,Female,75-79,Michigan,117368
2012,Female,75-79,Minnesota,56976
2012,Female,75-79,Mississippi,33934
2012,Female,75-79,Missouri,71549
2012,Female,75-79,Montana,12264
2012,Female,75-79,Nebraska,23103
2012,Female,75-79,Nevada,24298
2012,Female,75-79,New Hampshire,15291
2012,Female,75-79,New Jersey,92863
2012,Female,75-79,New Mexico,20244
2012,Female,75-79,New York,171821
2012,Female,75-79,North Carolina,105605
2012,Female,75-79,North Dakota,8778
2012,Female,75-79,Ohio,138553
2012,Female,75-79,Oklahoma,45941
2012,Female,75-79,Oregon,44971
2012,Female,75-79,Pennsylvania,162081
2012,Female,75-79,Rhode Island,11564
2012,Female,75-79,South Carolina,49017
2012,Female,75-79,South Dakota,10628
2012,Female,75-79,Tennessee,78053
2012,Female,75-79,Texas,208621
2012,Female,75-79,Utah,21260
2012,Female,75-79,Vermont,8424
2012,Female,75-79,Virginia,80728
2012,Female,75-79,Washington,65409
2012,Female,75-79,West Virginia,22032
2012,Female,75-79,Wisconsin,60261
2012,Female,75-79,Wyoming,6377
2012,Female,80-84,Alabama,53157
2012,Female,80-84,Alaska,2359
2012,Female,80-84,Arizona,45392
2012,Female,80-84,Arkansas,29806
2012,Female,80-84,California,202969
2012,Female,80-84,Colorado,34958
2012,Female,80-84,Connecticut,31763
2012,Female,80-84,Delaware,8763
2012,Female,80-84,District of Columbia,3164
2012,Female,80-84,Florida,195673
2012,Female,80-84,Georgia,59375
2012,Female,80-84,Hawaii,8548
2012,Female,80-84,Idaho,10818
2012,Female,80-84,Illinois,60403
2012,Female,80-84,Indiana,84004
2012,Female,80-84,Iowa,29757
2012,Female,80-84,Kansas,25449
2012,Female,80-84,Kentucky,33047
2012,Female,80-84,Louisiana,30027
2012,Female,80-84,Maine,13565
2012,Female,80-84,Maryland,39919
2012,Female,80-84,Massachusetts,55403
2012,Female,80-84,Michigan,88404
2012,Female,80-84,Minnesota,42940
2012,Female,80-84,Mississippi,22903
2012,Female,80-84,Missouri,50214
2012,Female,80-84,Montana,8675
2012,Female,80-84,Nebraska,17856
2012,Female,80-84,Nevada,14582
2012,Female,80-84,New Hampshire,10942
2012,Female,80-84,New Jersey,72653
2012,Female,80-84,New Mexico,12588
2012,Female,80-84,New York,134948
2012,Female,80-84,North Carolina,71717
2012,Female,80-84,North Dakota,6978
2012,Female,80-84,Ohio,102188
2012,Female,80-84,Oklahoma,32655
2012,Female,80-84,Oregon,32133
2012,Female,80-84,Pennsylvania,129177
2012,Female,80-84,Rhode Island,9262
2012,Female,80-84,South Carolina,29922
2012,Female,80-84,South Dakota,8290
2012,Female,80-84,Tennessee,54442
2012,Female,80-84,Texas,140510
2012,Female,80-84,Utah,14089
2012,Female,80-84,Vermont,6922
2012,Female,80-84,Virginia,55125
2012,Female,80-84,Washington,45927
2012,Female,80-84,West Virginia,14663
2012,Female,80-84,Wisconsin,44995
2012,Female,80-84,Wyoming,4461
2012,Female,85+,Alabama,49840
2012,Female,85+,Alaska,2242
2012,Female,85+,Arizona,31337
2012,Female,85+,Arkansas,22760
2012,Female,85+,California,155837
2012,Female,85+,Colorado,39918
2012,Female,85+,Connecticut,27685
2012,Female,85+,Delaware,6923
2012,Female,85+,District of Columbia,3233
2012,Female,85+,Florida,153885
2012,Female,85+,Georgia,43005
2012,Female,85+,Hawaii,4705
2012,Female,85+,Idaho,7468
2012,Female,85+,Illinois,72783
2012,Female,85+,Indiana,127765
2012,Female,85+,Iowa,22547
2012,Female,85+,Kansas,21359
2012,Female,85+,Kentucky,22693
2012,Female,85+,Louisiana,17947
2012,Female,85+,Maine,15148
2012,Female,85+,Maryland,31815
2012,Female,85+,Massachusetts,46644
2012,Female,85+,Michigan,70210
2012,Female,85+,Minnesota,38094
2012,Female,85+,Mississippi,15650
2012,Female,85+,Missouri,36344
2012,Female,85+,Montana,5001
2012,Female,85+,Nebraska,14483
2012,Female,85+,Nevada,8796
2012,Female,85+,New Hampshire,8184
2012,Female,85+,New Jersey,58719
2012,Female,85+,New Mexico,7016
2012,Female,85+,New York,117103
2012,Female,85+,North Carolina,49340
2012,Female,85+,North Dakota,5489
2012,Female,85+,Ohio,75206
2012,Female,85+,Oklahoma,24337
2012,Female,85+,Oregon,28847
2012,Female,85+,Pennsylvania,96207
2012,Female,85+,Rhode Island,7981
2012,Female,85+,South Carolina,18884
2012,Female,85+,South Dakota,6576
2012,Female,85+,Tennessee,42336
2012,Female,85+,Texas,94327
2012,Female,85+,Utah,9027
2012,Female,85+,Vermont,7211
2012,Female,85+,Virginia,38548
2012,Female,85+,Washington,36555
2012,Female,85+,West Virginia,4282
2012,Female,85+,Wisconsin,34686
2012,Female,85+,Wyoming,3001
2012,Female,Under 16,Alabama,0
2012,Female,Under 16,Alaska,0
2012,Female,Under 16,Arizona,0
2012,Female,Under 16,Arkansas,0
2012,Female,Under 16,California,0
2012,Female,Under 16,Colorado,0
2012,Female,Under 16,Connecticut,0
2012,Female,Under 16,Delaware,0
2012,Female,Under 16,District of Columbia,0
2012,Female,Under 16,Florida,0
2012,Female,Under 16,Georgia,0
2012,Female,Under 16,Hawaii,0
2012,Female,Under 16,Idaho,1431
2012,Female,Under 16,Illinois,0
2012,Female,Under 16,Indiana,0
2012,Female,Under 16,Iowa,21978
2012,Female,Under 16,Kansas,12945
2012,Female,Under 16,Kentucky,0
2012,Female,Under 16,Louisiana,0
2012,Female,Under 16,Maine,0
2012,Female,Under 16,Maryland,0
2012,Female,Under 16,Massachusetts,0
2012,Female,Under 16,Michigan,0
2012,Female,Under 16,Minnesota,0
2012,Female,Under 16,Mississippi,0
2012,Female,Under 16,Missouri,0
2012,Female,Under 16,Montana,1030
2012,Female,Under 16,Nebraska,0
2012,Female,Under 16,Nevada,0
2012,Female,Under 16,New Hampshire,0
2012,Female,Under 16,New Jersey,0
2012,Female,Under 16,New Mexico,0
2012,Female,Under 16,New York,0
2012,Female,Under 16,North Carolina,0
2012,Female,Under 16,North Dakota,1874
2012,Female,Under 16,Ohio,0
2012,Female,Under 16,Oklahoma,4409
2012,Female,Under 16,Oregon,4
2012,Female,Under 16,Pennsylvania,0
2012,Female,Under 16,Rhode Island,0
2012,Female,Under 16,South Carolina,13719
2012,Female,Under 16,South Dakota,5062
2012,Female,Under 16,Tennessee,0
2012,Female,Under 16,Texas,0
2012,Female,Under 16,Utah,0
2012,Female,Under 16,Vermont,0
2012,Female,Under 16,Virginia,0
2012,Female,Under 16,Washington,0
2012,Female,Under 16,West Virginia,0
2012,Female,Under 16,Wisconsin,0
2012,Female,Under 16,Wyoming,130
2012,Male,16-19,Alabama,108344
2012,Male,16-19,Alaska,11196
2012,Male,16-19,Arizona,87620
2012,Male,16-19,Arkansas,52933
2012,Male,16-19,California,455670
2012,Male,16-19,Colorado,75334
2012,Male,16-19,Connecticut,45851
2012,Male,16-19,Delaware,17315
2012,Male,16-19,District of Columbia,346
2012,Male,16-19,Florida,313660
2012,Male,16-19,Georgia,142689
2012,Male,16-19,Hawaii,13902
2012,Male,16-19,Idaho,30083
2012,Male,16-19,Illinois,212057
2012,Male,16-19,Indiana,9617
2012,Male,16-19,Iowa,67040
2012,Male,16-19,Kansas,60539
2012,Male,16-19,Kentucky,42016
2012,Male,16-19,Louisiana,75297
